year,month,district,rainfall_mm,duration_days,main_cause,severity,latitude,longitude,land_use,curve_number,runoff_mm,flood_depth_m,risk_zone,flow_dir,flow_acc
2005,8,Madurai,544.2,8,River Overflow,High,9.9252,78.1198,Agriculture,67,364.61,0.154,Low,5,1054
2005,8,Trichy,159.6,8,River Overflow,High,10.7905,78.7047,Urban,79,126.08,0.047,Low,5,3995
2005,8,Salem,599.4,7,Cyclone,High,11.6643,78.146,Agriculture,67,401.6,0.265,Low,2,843
2005,8,Erode,325.8,9,Dam Release,High,11.341,77.7172,Barren,81,263.9,0.159,Low,4,1002
2005,8,Tirunelveli,147.9,2,River Overflow,Low,8.7139,77.7567,Water,94,139.03,0.044,Low,1,3118
2005,8,Thoothukudi,54.8,1,Urban Drainage Failure,Low,8.7642,78.1348,Urban,79,43.29,0.019,Low,8,2992
2005,8,Vellore,487.1,8,Cyclone,High,12.9165,79.1325,Forest,74,360.45,0.117,Low,2,1818
2005,8,Kanchipuram,362.0,8,Heavy Rainfall,High,12.8342,79.7036,Water,94,340.28,0.12,Low,3,4631
2005,8,Tiruvallur,407.8,5,Heavy Rainfall,High,13.143,79.9089,Agriculture,67,273.23,0.164,Low,7,3137
2005,8,Thanjavur,166.0,8,River Overflow,High,10.7867,79.1378,Forest,74,122.84,0.083,Low,6,1254
2005,8,Nagapattinam,61.3,4,Cyclone,Low,10.766,79.8424,Water,94,57.62,0.033,Low,1,4563
2005,8,Cuddalore,135.4,7,Heavy Rainfall,Medium,11.7447,79.768,Agriculture,67,90.72,0.057,Low,5,3416
2005,8,Villupuram,508.6,10,Cyclone,High,11.9369,79.4873,Barren,81,411.97,0.234,Low,7,2570
2005,8,Kanyakumari,418.9,7,Cyclone,High,8.0883,77.5385,Water,94,393.77,0.223,Low,4,4921
2005,8,Dindigul,554.4,2,Dam Release,High,10.3673,77.9803,Agriculture,67,371.45,0.15,Low,7,3887
2005,8,Karur,431.8,2,River Overflow,High,10.9601,78.0766,Barren,81,349.76,0.161,Low,8,813
2005,8,Namakkal,319.0,1,Cyclone,Medium,11.2194,78.1674,Agriculture,67,213.73,0.114,Low,3,4270
2005,8,Krishnagiri,299.4,5,Heavy Rainfall,Medium,12.5277,78.2144,Forest,74,221.56,0.098,Low,5,3846
2005,8,Dharmapuri,313.2,1,Heavy Rainfall,Medium,12.1277,78.1579,Urban,79,247.43,0.084,Low,1,4576
2005,9,Chennai,410.2,10,Cyclone,High,13.0827,80.2707,Agriculture,67,274.83,0.102,Low,7,1314
2005,9,Coimbatore,568.8,4,Cyclone,High,11.0168,76.9558,Water,94,534.67,0.167,Low,2,3236
2005,9,Madurai,583.5,6,Urban Drainage Failure,High,9.9252,78.1198,Barren,81,472.64,0.3,Medium,5,1079
2005,9,Trichy,596.9,8,Heavy Rainfall,High,10.7905,78.7047,Barren,81,483.49,0.161,Low,3,4669
2005,9,Salem,222.4,6,Dam Release,Medium,11.6643,78.146,Agriculture,67,149.01,0.074,Low,5,3536
2005,9,Erode,64.2,7,Urban Drainage Failure,Medium,11.341,77.7172,Urban,79,50.72,0.018,Low,2,921
2005,9,Tirunelveli,89.2,1,River Overflow,Low,8.7139,77.7567,Barren,81,72.25,0.025,Low,2,2394
2005,9,Thoothukudi,169.3,5,Dam Release,Medium,8.7642,78.1348,Water,94,159.14,0.071,Low,1,2910
2005,9,Vellore,285.3,6,Heavy Rainfall,Medium,12.9165,79.1325,Barren,81,231.09,0.104,Low,1,4740
2005,9,Kanchipuram,298.6,5,Dam Release,Medium,12.8342,79.7036,Agriculture,67,200.06,0.134,Low,4,1657
2005,9,Tiruvallur,110.5,7,Dam Release,Medium,13.143,79.9089,Forest,74,81.77,0.054,Low,8,2303
2005,9,Thanjavur,137.0,7,Dam Release,Medium,10.7867,79.1378,Water,94,128.78,0.046,Low,3,4031
2005,9,Nagapattinam,107.4,9,Dam Release,High,10.766,79.8424,Water,94,100.96,0.039,Low,3,4857
2005,9,Cuddalore,177.7,7,Urban Drainage Failure,Medium,11.7447,79.768,Water,94,167.04,0.078,Low,3,3985
2005,9,Villupuram,143.5,2,Urban Drainage Failure,Low,11.9369,79.4873,Water,94,134.89,0.069,Low,6,4149
2005,9,Kanyakumari,372.4,10,River Overflow,High,8.0883,77.5385,Water,94,350.06,0.136,Low,7,4039
2005,9,Dindigul,536.5,5,Dam Release,High,10.3673,77.9803,Barren,81,434.57,0.147,Low,6,4778
2005,9,Karur,63.6,10,Heavy Rainfall,High,10.9601,78.0766,Urban,79,50.24,0.025,Low,4,1147
2005,9,Namakkal,571.8,9,Cyclone,High,11.2194,78.1674,Forest,74,423.13,0.171,Low,4,2037
2005,9,Krishnagiri,384.5,2,Urban Drainage Failure,Medium,12.5277,78.2144,Urban,79,303.76,0.211,Low,1,424
2005,9,Dharmapuri,301.7,3,Heavy Rainfall,Medium,12.1277,78.1579,Water,94,283.6,0.17,Low,3,2120
2005,10,Chennai,446.5,10,River Overflow,High,13.0827,80.2707,Agriculture,67,299.16,0.142,Low,3,1984
2005,10,Coimbatore,222.0,10,Urban Drainage Failure,High,11.0168,76.9558,Forest,74,164.28,0.093,Low,8,2309
2005,10,Madurai,540.4,8,Cyclone,High,9.9252,78.1198,Barren,81,437.72,0.187,Low,8,1485
2005,10,Trichy,62.7,9,Heavy Rainfall,High,10.7905,78.7047,Forest,74,46.4,0.02,Low,3,4084
2005,10,Salem,459.4,2,Cyclone,High,11.6643,78.146,Water,94,431.84,0.242,Low,7,3211
2005,10,Erode,458.0,3,Urban Drainage Failure,High,11.341,77.7172,Barren,81,370.98,0.14,Low,3,4330
2005,10,Tirunelveli,548.3,1,River Overflow,High,8.7139,77.7567,Agriculture,67,367.36,0.199,Low,1,4152
2005,10,Thoothukudi,372.9,3,Dam Release,Medium,8.7642,78.1348,Barren,81,302.05,0.163,Low,7,4087
2005,10,Vellore,113.2,9,Dam Release,High,12.9165,79.1325,Forest,74,83.77,0.039,Low,1,280
2005,10,Kanchipuram,530.3,10,Dam Release,High,12.8342,79.7036,Water,94,498.48,0.24,Low,7,1185
2005,10,Tiruvallur,210.3,7,Dam Release,Medium,13.143,79.9089,Urban,79,166.14,0.089,Low,1,3332
2005,10,Thanjavur,354.1,3,Heavy Rainfall,Medium,10.7867,79.1378,Agriculture,67,237.25,0.074,Low,8,1627
2005,10,Nagapattinam,139.3,5,Cyclone,Medium,10.766,79.8424,Water,94,130.94,0.042,Low,1,4384
2005,10,Cuddalore,599.0,3,River Overflow,High,11.7447,79.768,Urban,79,473.21,0.271,Low,5,3765
2005,10,Villupuram,205.0,7,River Overflow,Medium,11.9369,79.4873,Forest,74,151.7,0.062,Low,5,3545
2005,10,Kanyakumari,166.8,7,Urban Drainage Failure,Medium,8.0883,77.5385,Agriculture,67,111.76,0.051,Low,3,937
2005,10,Dindigul,424.4,9,Dam Release,High,10.3673,77.9803,Barren,81,343.76,0.236,Low,8,712
2005,10,Karur,216.4,7,Urban Drainage Failure,Medium,10.9601,78.0766,Forest,74,160.14,0.09,Low,8,2439
2005,10,Namakkal,57.4,8,River Overflow,High,11.2194,78.1674,Agriculture,67,38.46,0.024,Low,8,3163
2005,10,Krishnagiri,50.0,4,Cyclone,Low,12.5277,78.2144,Agriculture,67,33.5,0.022,Low,4,4692
2005,10,Dharmapuri,227.4,7,Heavy Rainfall,Medium,12.1277,78.1579,Agriculture,67,152.36,0.092,Low,4,4024
2005,11,Chennai,318.6,2,Cyclone,Medium,13.0827,80.2707,Water,94,299.48,0.131,Low,4,4922
2005,11,Coimbatore,182.1,1,Heavy Rainfall,Low,11.0168,76.9558,Water,94,171.17,0.052,Low,3,4031
2005,11,Madurai,352.7,6,Urban Drainage Failure,Medium,9.9252,78.1198,Forest,74,261.0,0.121,Low,6,4546
2005,11,Trichy,53.5,4,Urban Drainage Failure,Low,10.7905,78.7047,Urban,79,42.26,0.013,Low,4,4194
2005,11,Salem,445.2,3,Urban Drainage Failure,High,11.6643,78.146,Barren,81,360.61,0.148,Low,7,4125
2005,11,Erode,563.9,7,River Overflow,High,11.341,77.7172,Urban,79,445.48,0.271,Low,1,1927
2005,11,Tirunelveli,590.4,10,Urban Drainage Failure,High,8.7139,77.7567,Water,94,554.98,0.338,Medium,6,1871
2005,11,Thoothukudi,63.3,1,River Overflow,Low,8.7642,78.1348,Agriculture,67,42.41,0.026,Low,5,3305
2005,11,Vellore,105.3,2,River Overflow,Low,12.9165,79.1325,Barren,81,85.29,0.059,Low,4,2537
2005,11,Kanchipuram,311.8,3,Dam Release,Medium,12.8342,79.7036,Barren,81,252.56,0.101,Low,4,1569
2005,11,Tiruvallur,387.1,2,Cyclone,Medium,13.143,79.9089,Forest,74,286.45,0.149,Low,5,951
2005,11,Thanjavur,554.9,10,Dam Release,High,10.7867,79.1378,Urban,79,438.37,0.25,Low,8,1899
2005,11,Nagapattinam,468.4,6,Cyclone,High,10.766,79.8424,Urban,79,370.04,0.162,Low,4,4931
2005,11,Cuddalore,63.3,5,Urban Drainage Failure,Medium,11.7447,79.768,Agriculture,67,42.41,0.028,Low,7,3270
2005,11,Villupuram,565.7,1,Heavy Rainfall,High,11.9369,79.4873,Barren,81,458.22,0.173,Low,2,2970
2005,11,Kanyakumari,201.6,7,River Overflow,Medium,8.0883,77.5385,Barren,81,163.3,0.079,Low,4,4921
2005,11,Dindigul,545.1,7,Dam Release,High,10.3673,77.9803,Water,94,512.39,0.298,Low,4,4872
2005,11,Karur,437.5,3,Heavy Rainfall,High,10.9601,78.0766,Barren,81,354.38,0.166,Low,1,3275
2005,11,Namakkal,542.4,1,River Overflow,High,11.2194,78.1674,Barren,81,439.34,0.295,Low,7,1093
2005,11,Krishnagiri,491.8,7,River Overflow,High,12.5277,78.2144,Barren,81,398.36,0.134,Low,2,561
2005,11,Dharmapuri,95.0,10,River Overflow,High,12.1277,78.1579,Agriculture,67,63.65,0.036,Low,5,4275
2005,12,Chennai,402.5,10,Urban Drainage Failure,High,13.0827,80.2707,Agriculture,67,269.68,0.179,Low,4,3109
2005,12,Coimbatore,449.0,6,Dam Release,High,11.0168,76.9558,Urban,79,354.71,0.133,Low,1,1714
2005,12,Madurai,540.7,6,Dam Release,High,9.9252,78.1198,Agriculture,67,362.27,0.116,Low,7,4344
2005,12,Trichy,593.8,9,Urban Drainage Failure,High,10.7905,78.7047,Urban,79,469.1,0.306,Medium,5,4790
2005,12,Salem,418.3,2,Heavy Rainfall,High,11.6643,78.146,Agriculture,67,280.26,0.143,Low,8,3002
2005,12,Erode,551.2,2,Dam Release,High,11.341,77.7172,Barren,81,446.47,0.287,Low,2,845
2005,12,Tirunelveli,158.2,1,Dam Release,Low,8.7139,77.7567,Forest,74,117.07,0.063,Low,5,4229
2005,12,Thoothukudi,294.1,9,Urban Drainage Failure,High,8.7642,78.1348,Forest,74,217.63,0.065,Low,1,4309
2005,12,Vellore,468.7,8,Urban Drainage Failure,High,12.9165,79.1325,Barren,81,379.65,0.261,Low,1,3249
2005,12,Kanchipuram,72.2,10,Urban Drainage Failure,High,12.8342,79.7036,Agriculture,67,48.37,0.034,Low,3,2448
2005,12,Tiruvallur,594.2,2,River Overflow,High,13.143,79.9089,Barren,81,481.3,0.252,Low,8,330
2005,12,Thanjavur,408.9,8,Cyclone,High,10.7867,79.1378,Agriculture,67,273.96,0.187,Low,5,1681
2005,12,Nagapattinam,503.3,8,Heavy Rainfall,High,10.766,79.8424,Agriculture,67,337.21,0.197,Low,3,3532
2005,12,Cuddalore,177.8,9,Urban Drainage Failure,High,11.7447,79.768,Agriculture,67,119.13,0.036,Low,2,2496
2005,12,Villupuram,137.7,9,Heavy Rainfall,High,11.9369,79.4873,Agriculture,67,92.26,0.047,Low,5,1823
2005,12,Kanyakumari,320.5,10,Dam Release,High,8.0883,77.5385,Barren,81,259.6,0.159,Low,4,3525
2005,12,Dindigul,315.1,8,River Overflow,High,10.3673,77.9803,Barren,81,255.23,0.155,Low,8,2769
2005,12,Karur,232.1,10,Urban Drainage Failure,High,10.9601,78.0766,Urban,79,183.36,0.125,Low,7,2110
2005,12,Namakkal,251.0,5,Urban Drainage Failure,Medium,11.2194,78.1674,Urban,79,198.29,0.095,Low,3,1973
2005,12,Krishnagiri,164.9,3,Dam Release,Low,12.5277,78.2144,Water,94,155.01,0.047,Low,1,4331
2005,12,Dharmapuri,92.9,3,River Overflow,Low,12.1277,78.1579,Urban,79,73.39,0.035,Low,1,4228
2006,1,Chennai,293.5,5,Cyclone,Medium,13.0827,80.2707,Barren,81,237.74,0.129,Low,1,2453
2006,1,Coimbatore,147.0,8,Dam Release,High,11.0168,76.9558,Urban,79,116.13,0.037,Low,3,2904
2006,1,Madurai,521.6,2,River Overflow,High,9.9252,78.1198,Water,94,490.3,0.165,Low,5,2594
2006,1,Trichy,565.7,2,Cyclone,High,10.7905,78.7047,Barren,81,458.22,0.175,Low,1,1975
2006,1,Salem,386.4,4,Urban Drainage Failure,Medium,11.6643,78.146,Agriculture,67,258.89,0.087,Low,5,1145
2006,1,Erode,106.5,4,Cyclone,Low,11.341,77.7172,Agriculture,67,71.36,0.027,Low,1,191
2006,1,Tirunelveli,218.8,6,Heavy Rainfall,Medium,8.7139,77.7567,Agriculture,67,146.6,0.074,Low,7,4814
2006,1,Thoothukudi,53.1,3,Urban Drainage Failure,Low,8.7642,78.1348,Water,94,49.91,0.02,Low,8,3511
2006,1,Vellore,348.1,2,Dam Release,Medium,12.9165,79.1325,Barren,81,281.96,0.115,Low,6,938
2006,1,Kanchipuram,568.8,2,River Overflow,High,12.8342,79.7036,Forest,74,420.91,0.133,Low,1,4093
2006,1,Tiruvallur,352.0,2,Urban Drainage Failure,Medium,13.143,79.9089,Barren,81,285.12,0.154,Low,3,3822
2006,1,Thanjavur,320.8,8,Urban Drainage Failure,High,10.7867,79.1378,Agriculture,67,214.94,0.107,Low,8,1053
2006,1,Nagapattinam,434.4,4,Cyclone,High,10.766,79.8424,Water,94,408.34,0.212,Low,3,2977
2006,1,Cuddalore,337.3,4,Cyclone,Medium,11.7447,79.768,Urban,79,266.47,0.131,Low,2,3821
2006,1,Villupuram,559.4,2,Urban Drainage Failure,High,11.9369,79.4873,Forest,74,413.96,0.161,Low,4,4352
2006,1,Kanyakumari,83.6,1,Heavy Rainfall,Low,8.0883,77.5385,Urban,79,66.04,0.037,Low,2,1525
2006,1,Dindigul,405.6,8,Cyclone,High,10.3673,77.9803,Forest,74,300.14,0.208,Low,1,1584
2006,1,Karur,594.8,4,River Overflow,High,10.9601,78.0766,Forest,74,440.15,0.243,Low,7,3062
2006,1,Namakkal,453.8,6,Heavy Rainfall,High,11.2194,78.1674,Urban,79,358.5,0.22,Low,4,2683
2006,1,Krishnagiri,391.0,9,Heavy Rainfall,High,12.5277,78.2144,Barren,81,316.71,0.143,Low,2,1598
2006,1,Dharmapuri,462.6,3,River Overflow,High,12.1277,78.1579,Agriculture,67,309.94,0.12,Low,3,750
2006,2,Chennai,339.8,2,Heavy Rainfall,Medium,13.0827,80.2707,Agriculture,67,227.67,0.122,Low,1,3529
2006,2,Coimbatore,238.0,9,Cyclone,High,11.0168,76.9558,Barren,81,192.78,0.101,Low,7,1446
2006,2,Madurai,481.2,6,River Overflow,High,9.9252,78.1198,Water,94,452.33,0.236,Low,4,2380
2006,2,Trichy,276.9,6,Heavy Rainfall,Medium,10.7905,78.7047,Barren,81,224.29,0.073,Low,5,1778
2006,2,Salem,587.3,6,Urban Drainage Failure,High,11.6643,78.146,Urban,79,463.97,0.174,Low,7,4968
2006,2,Erode,139.8,2,Cyclone,Low,11.341,77.7172,Forest,74,103.45,0.036,Low,1,1162
2006,2,Tirunelveli,219.6,7,Cyclone,Medium,8.7139,77.7567,Barren,81,177.88,0.118,Low,7,3880
2006,2,Thoothukudi,222.6,5,Dam Release,Medium,8.7642,78.1348,Barren,81,180.31,0.088,Low,3,1436
2006,2,Vellore,161.3,3,Cyclone,Low,12.9165,79.1325,Forest,74,119.36,0.072,Low,6,1864
2006,2,Kanchipuram,102.4,2,Cyclone,Low,12.8342,79.7036,Water,94,96.26,0.057,Low,7,1315
2006,2,Tiruvallur,167.2,5,River Overflow,Medium,13.143,79.9089,Urban,79,132.09,0.057,Low,3,1721
2006,2,Thanjavur,462.8,3,Dam Release,High,10.7867,79.1378,Urban,79,365.61,0.121,Low,4,4125
2006,2,Nagapattinam,400.9,1,River Overflow,High,10.766,79.8424,Agriculture,67,268.6,0.104,Low,4,4099
2006,2,Cuddalore,546.3,10,Cyclone,High,11.7447,79.768,Barren,81,442.5,0.223,Low,5,344
2006,2,Villupuram,575.5,5,Urban Drainage Failure,High,11.9369,79.4873,Barren,81,466.16,0.239,Low,5,4504
2006,2,Kanyakumari,566.0,8,Urban Drainage Failure,High,8.0883,77.5385,Forest,74,418.84,0.276,Low,3,3640
2006,2,Dindigul,569.8,6,Cyclone,High,10.3673,77.9803,Agriculture,67,381.77,0.247,Low,5,905
2006,2,Karur,347.1,4,Dam Release,Medium,10.9601,78.0766,Agriculture,67,232.56,0.128,Low,7,4314
2006,2,Namakkal,422.7,8,Cyclone,High,11.2194,78.1674,Urban,79,333.93,0.109,Low,5,3673
2006,2,Krishnagiri,103.2,10,Urban Drainage Failure,High,12.5277,78.2144,Urban,79,81.53,0.047,Low,1,3869
2006,2,Dharmapuri,385.1,2,River Overflow,Medium,12.1277,78.1579,Barren,81,311.93,0.197,Low,1,2603
2006,3,Chennai,528.2,2,Dam Release,High,13.0827,80.2707,Barren,81,427.84,0.172,Low,7,3422
2006,3,Coimbatore,336.0,10,Heavy Rainfall,High,11.0168,76.9558,Forest,74,248.64,0.098,Low,4,1568
2006,3,Madurai,216.3,7,River Overflow,Medium,9.9252,78.1198,Agriculture,67,144.92,0.049,Low,6,885
2006,3,Trichy,297.0,6,Cyclone,Medium,10.7905,78.7047,Forest,74,219.78,0.08,Low,7,4922
2006,3,Salem,160.6,4,Dam Release,Low,11.6643,78.146,Water,94,150.96,0.079,Low,4,3276
2006,3,Erode,366.8,9,Urban Drainage Failure,High,11.341,77.7172,Water,94,344.79,0.215,Low,7,1260
2006,3,Tirunelveli,377.4,1,Dam Release,Medium,8.7139,77.7567,Urban,79,298.15,0.195,Low,4,3762
2006,3,Thoothukudi,64.2,2,Urban Drainage Failure,Low,8.7642,78.1348,Agriculture,67,43.01,0.021,Low,3,640
2006,3,Vellore,233.3,10,Heavy Rainfall,High,12.9165,79.1325,Barren,81,188.97,0.122,Low,8,3109
2006,3,Kanchipuram,492.3,7,Heavy Rainfall,High,12.8342,79.7036,Water,94,462.76,0.146,Low,5,3241
2006,3,Tiruvallur,256.6,6,Cyclone,Medium,13.143,79.9089,Agriculture,67,171.92,0.108,Low,4,4309
2006,3,Thanjavur,488.3,2,Heavy Rainfall,High,10.7867,79.1378,Forest,74,361.34,0.112,Low,1,2583
2006,3,Nagapattinam,408.7,1,Dam Release,High,10.766,79.8424,Barren,81,331.05,0.222,Low,8,4731
2006,3,Cuddalore,465.8,8,Urban Drainage Failure,High,11.7447,79.768,Urban,79,367.98,0.13,Low,5,1289
2006,3,Villupuram,85.5,6,Heavy Rainfall,Medium,11.9369,79.4873,Water,94,80.37,0.052,Low,2,1437
2006,3,Kanyakumari,339.0,4,Cyclone,Medium,8.0883,77.5385,Urban,79,267.81,0.115,Low,5,4308
2006,3,Dindigul,438.5,1,Heavy Rainfall,High,10.3673,77.9803,Urban,79,346.42,0.182,Low,4,1260
2006,3,Karur,440.2,9,Urban Drainage Failure,High,10.9601,78.0766,Agriculture,67,294.93,0.121,Low,3,551
2006,3,Namakkal,396.5,7,Cyclone,Medium,11.2194,78.1674,Urban,79,313.24,0.191,Low,2,1638
2006,3,Krishnagiri,329.5,3,River Overflow,Medium,12.5277,78.2144,Agriculture,67,220.76,0.133,Low,6,4432
2006,3,Dharmapuri,316.1,8,Cyclone,High,12.1277,78.1579,Agriculture,67,211.79,0.145,Low,3,1793
2006,4,Chennai,440.7,2,River Overflow,High,13.0827,80.2707,Water,94,414.26,0.161,Low,8,1928
2006,4,Coimbatore,577.7,9,River Overflow,High,11.0168,76.9558,Barren,81,467.94,0.175,Low,3,865
2006,4,Madurai,429.9,10,Cyclone,High,9.9252,78.1198,Forest,74,318.13,0.132,Low,2,992
2006,4,Trichy,247.1,5,River Overflow,Medium,10.7905,78.7047,Forest,74,182.85,0.108,Low,7,2908
2006,4,Salem,251.8,2,Cyclone,Medium,11.6643,78.146,Barren,81,203.96,0.061,Low,4,3006
2006,4,Erode,277.6,1,Urban Drainage Failure,Medium,11.341,77.7172,Water,94,260.94,0.099,Low,1,3716
2006,4,Tirunelveli,515.0,2,Urban Drainage Failure,High,8.7139,77.7567,Agriculture,67,345.05,0.192,Low,4,1527
2006,4,Thoothukudi,377.9,7,Cyclone,Medium,8.7642,78.1348,Agriculture,67,253.19,0.089,Low,2,4217
2006,4,Vellore,153.5,7,Cyclone,Medium,12.9165,79.1325,Urban,79,121.26,0.065,Low,2,4344
2006,4,Kanchipuram,144.1,7,Cyclone,Medium,12.8342,79.7036,Forest,74,106.63,0.059,Low,3,1948
2006,4,Tiruvallur,286.4,7,Cyclone,Medium,13.143,79.9089,Barren,81,231.98,0.112,Low,5,2626
2006,4,Thanjavur,516.0,5,Dam Release,High,10.7867,79.1378,Water,94,485.04,0.199,Low,8,1059
2006,4,Nagapattinam,94.7,2,Urban Drainage Failure,Low,10.766,79.8424,Water,94,89.02,0.058,Low,7,1329
2006,4,Cuddalore,543.2,7,Heavy Rainfall,High,11.7447,79.768,Forest,74,401.97,0.184,Low,7,1219
2006,4,Villupuram,545.1,6,Heavy Rainfall,High,11.9369,79.4873,Agriculture,67,365.22,0.222,Low,6,2687
2006,4,Kanyakumari,395.0,2,Cyclone,Medium,8.0883,77.5385,Forest,74,292.3,0.14,Low,7,1164
2006,4,Dindigul,285.9,9,Urban Drainage Failure,High,10.3673,77.9803,Barren,81,231.58,0.149,Low,4,724
2006,4,Karur,597.2,1,Cyclone,High,10.9601,78.0766,Water,94,561.37,0.364,Medium,4,1723
2006,4,Namakkal,237.0,10,River Overflow,High,11.2194,78.1674,Forest,74,175.38,0.109,Low,8,2152
2006,4,Krishnagiri,486.0,5,Heavy Rainfall,High,12.5277,78.2144,Barren,81,393.66,0.217,Low,8,381
2006,4,Dharmapuri,201.8,2,River Overflow,Medium,12.1277,78.1579,Barren,81,163.46,0.055,Low,7,3740
2006,5,Chennai,293.1,7,Dam Release,Medium,13.0827,80.2707,Water,94,275.51,0.107,Low,5,703
2006,5,Coimbatore,596.3,1,River Overflow,High,11.0168,76.9558,Agriculture,67,399.52,0.241,Low,8,3782
2006,5,Madurai,583.7,5,Heavy Rainfall,High,9.9252,78.1198,Forest,74,431.94,0.28,Low,3,2290
2006,5,Trichy,277.9,3,Heavy Rainfall,Medium,10.7905,78.7047,Urban,79,219.54,0.15,Low,3,1831
2006,5,Salem,115.2,9,Cyclone,High,11.6643,78.146,Barren,81,93.31,0.039,Low,7,3490
2006,5,Erode,578.5,10,River Overflow,High,11.341,77.7172,Agriculture,67,387.6,0.172,Low,7,152
2006,5,Tirunelveli,566.8,6,Dam Release,High,8.7139,77.7567,Agriculture,67,379.76,0.236,Low,7,3443
2006,5,Thoothukudi,191.9,3,Cyclone,Low,8.7642,78.1348,Barren,81,155.44,0.073,Low,2,3346
2006,5,Vellore,421.1,6,Dam Release,High,12.9165,79.1325,Water,94,395.83,0.222,Low,8,1144
2006,5,Kanchipuram,205.1,8,Dam Release,High,12.8342,79.7036,Urban,79,162.03,0.064,Low,2,2938
2006,5,Tiruvallur,417.5,4,Heavy Rainfall,High,13.143,79.9089,Urban,79,329.82,0.158,Low,3,3595
2006,5,Thanjavur,502.1,1,River Overflow,High,10.7867,79.1378,Forest,74,371.55,0.24,Low,6,4568
2006,5,Nagapattinam,599.4,9,Urban Drainage Failure,High,10.766,79.8424,Barren,81,485.51,0.294,Low,8,3396
2006,5,Cuddalore,105.7,4,Cyclone,Low,11.7447,79.768,Urban,79,83.5,0.031,Low,2,2806
2006,5,Villupuram,367.4,5,Cyclone,Medium,11.9369,79.4873,Forest,74,271.88,0.093,Low,6,2277
2006,5,Kanyakumari,139.6,7,Heavy Rainfall,Medium,8.0883,77.5385,Water,94,131.22,0.085,Low,5,4975
2006,5,Dindigul,234.9,9,River Overflow,High,10.3673,77.9803,Agriculture,67,157.38,0.093,Low,1,260
2006,5,Karur,326.3,2,Urban Drainage Failure,Medium,10.9601,78.0766,Forest,74,241.46,0.083,Low,3,3974
2006,5,Namakkal,507.9,6,Dam Release,High,11.2194,78.1674,Urban,79,401.24,0.166,Low,2,3629
2006,5,Krishnagiri,188.9,1,Urban Drainage Failure,Low,12.5277,78.2144,Water,94,177.57,0.092,Low,1,4037
2006,5,Dharmapuri,278.7,7,Dam Release,Medium,12.1277,78.1579,Agriculture,67,186.73,0.06,Low,4,1026
2006,6,Chennai,518.2,6,Dam Release,High,13.0827,80.2707,Barren,81,419.74,0.287,Low,4,2209
2006,6,Coimbatore,370.7,7,Heavy Rainfall,Medium,11.0168,76.9558,Water,94,348.46,0.175,Low,1,4542
2006,6,Madurai,354.9,9,Heavy Rainfall,High,9.9252,78.1198,Forest,74,262.63,0.158,Low,7,2937
2006,6,Trichy,330.5,7,Dam Release,Medium,10.7905,78.7047,Barren,81,267.71,0.094,Low,1,2014
2006,6,Salem,174.7,10,River Overflow,High,11.6643,78.146,Agriculture,67,117.05,0.069,Low,2,1214
2006,6,Erode,176.3,5,River Overflow,Medium,11.341,77.7172,Urban,79,139.28,0.087,Low,5,2101
2006,6,Tirunelveli,191.6,9,Cyclone,High,8.7139,77.7567,Barren,81,155.2,0.108,Low,4,986
2006,6,Thoothukudi,544.3,8,Urban Drainage Failure,High,8.7642,78.1348,Forest,74,402.78,0.28,Low,8,3045
2006,6,Vellore,395.4,3,Heavy Rainfall,Medium,12.9165,79.1325,Agriculture,67,264.92,0.092,Low,4,926
2006,6,Kanchipuram,590.1,9,Urban Drainage Failure,High,12.8342,79.7036,Water,94,554.69,0.271,Low,3,3725
2006,6,Tiruvallur,88.4,4,Dam Release,Low,13.143,79.9089,Barren,81,71.6,0.024,Low,1,728
2006,6,Thanjavur,77.2,10,Dam Release,High,10.7867,79.1378,Water,94,72.57,0.03,Low,8,2444
2006,6,Nagapattinam,56.3,7,Heavy Rainfall,Medium,10.766,79.8424,Barren,81,45.6,0.027,Low,5,646
2006,6,Cuddalore,576.5,2,Cyclone,High,11.7447,79.768,Urban,79,455.44,0.259,Low,5,1076
2006,6,Villupuram,184.8,6,River Overflow,Medium,11.9369,79.4873,Agriculture,67,123.82,0.053,Low,8,2127
2006,6,Kanyakumari,211.4,6,River Overflow,Medium,8.0883,77.5385,Agriculture,67,141.64,0.072,Low,1,2256
2006,6,Dindigul,351.7,4,Cyclone,Medium,10.3673,77.9803,Agriculture,67,235.64,0.111,Low,6,3297
2006,6,Karur,304.8,3,Urban Drainage Failure,Medium,10.9601,78.0766,Barren,81,246.89,0.133,Low,4,1871
2006,6,Namakkal,52.0,2,Urban Drainage Failure,Low,11.2194,78.1674,Agriculture,67,34.84,0.014,Low,7,3272
2006,6,Krishnagiri,69.7,8,Heavy Rainfall,High,12.5277,78.2144,Forest,74,51.58,0.03,Low,4,799
2006,6,Dharmapuri,485.1,3,Heavy Rainfall,High,12.1277,78.1579,Urban,79,383.23,0.244,Low,1,4688
2006,7,Chennai,599.6,8,Dam Release,High,13.0827,80.2707,Urban,79,473.68,0.183,Low,2,1828
2006,7,Coimbatore,489.3,8,Dam Release,High,11.0168,76.9558,Water,94,459.94,0.144,Low,6,3375
2006,7,Madurai,356.7,1,Heavy Rainfall,Medium,9.9252,78.1198,Agriculture,67,238.99,0.113,Low,6,540
